place_id,name,description,reviews,rating,featured_image,address,review_keywords,link,coordinates
beach_0979,Pantai Karang Papak,Insyaallah mesjid lg kita bangun di pinggir pantai sebelah villa lumbung pasopati..mungkin bertahap krn lg mencari dukungan dana dari hamba2 allah..,2387,4.6,https://lh3.ggpht.com/p/AC9h4nogqAe7X37T8sftNo2qHVQ-rEZ8jzUTZeM0iKL01EqFou5_elnX2KnvzwvXcCbZFdAm7sj7emWWHftZqpkcTPjVa2qgbFdOl_UxQ_CYvR-90nwgylHnHBlcy8TY9ZY8kDhTF223=s1024,"Pantai Karang Papak, Kec. Cikelet, Kabupaten Garut, Jawa Barat","penginapan, ombak, berenang, pemandangan, selatan, kebersihan, seafood, pantai sayang heulang, pungli, ikan bakar",https://www.google.com/maps/place/Pantai+Karang+Papak/data=!4m7!3m6!1s0x2e66163a610a8ed1:0x1cea5dc58f1f3034!8m2!3d-7.6405941!4d107.6837437!16s%2Fg%2F11c0r2p44h!19sChIJ0Y4KYToWZi4RNDAfj8Vd6hw?authuser=0&hl=id&rclk=1,"-7.6405940999999995, 107.6837437"
beach_0980,Pantai Tanjung Layar,"Pantai tanjung layar adalah area wisata di kawasan pantai sawarna.
Tempat sering dilakukan aktifitas berfoto dikarenakan pemandangan alam nya yang begitu exotis",6117,4.6,https://lh3.ggpht.com/p/AF1QipNPK4qAAQ20cfUSkJe9HjQhah_r-k9E9DfiS6TQ=s1024,"Pesona Sawarna Komplek Tanjung Layar Blok Ciantir, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393","ombak, pemandangan, ojek, penginapan, pantai sawarna, hati, batu karang, pedagang, destinasi wisata, kapal layar",https://www.google.com/maps/place/Pantai+Tanjung+Layar/data=!4m7!3m6!1s0x2e4290365ecbaad7:0xe40b1b4e2a603902!8m2!3d-6.9939444!4d106.3071713!16s%2Fg%2F11g71y735v!19sChIJ16rLXjaQQi4RAjlgKk4bC-Q?authuser=0&hl=id&rclk=1,"-6.993944399999999, 106.3071713"
beach_0981,Pantai Keusik Urug,-,140,4.2,https://lh3.ggpht.com/p/AC9h4nroRW7hodVCIjnJBo2v46TAPDXg7q61Ad-urfM58yvFoHF6byS3NB5Gcv78qqYpnDSJ3xW_CKq4WXogKaJJ0pWnzqJlIcIWORBdgF2TrI7yZy-QPO-0xtBRbT2RqqGdqf0mD6ic=s1024,"HPCC+M56, Buniasih, Kec. Tegal Buleud, Kabupaten Sukabumi, Jawa Barat 43186","ombak, pemandangan, alami, anak",https://www.google.com/maps/place/Pantai+Keusik+Urug/data=!4m7!3m6!1s0x2e6807d77f07d389:0x261ec62307241fe4!8m2!3d-7.4283279!4d106.7203757!16s%2Fg%2F11cmxx4j2_!19sChIJidMHf9cHaC4R5B8kByPGHiY?authuser=0&hl=id&rclk=1,"-7.428327899999999, 106.72037569999999"
beach_0983,Pantai Cijeruk Indah,-,687,4.3,https://lh3.ggpht.com/p/AC9h4nq7l9bRRlNfANcoFEe2p3EIm-9frDEU0udX_7nW9Vh5s7Nc3kt90xKPoNk85_bkw5IZkzz3Vnhd5h2kDsBi0WRQRYJB9NW4VL4VYTTll3NQhTSgUj4ziyvdIeyAmHTinnyFAo5z6w=s1024,"Sagara, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44176","wisata, pemandangan, motor, sungai, orang, luas, bermain, cagar alam, penginapan, hutan",https://www.google.com/maps/place/Pantai+Cijeruk+Indah/data=!4m7!3m6!1s0x2e65fba2a017818b:0xef7badd2836c50e2!8m2!3d-7.706096!4d107.8356724!16s%2Fg%2F11bxvhg94c!19sChIJi4EXoKL7ZS4R4lBsg9Kte-8?authuser=0&hl=id&rclk=1,"-7.706096, 107.83567239999999"
beach_0984,Bangor Betta Pedongkelan,"Jual segala jenis ikan cupang
Bukan sekedar hobby",280,4.5,https://lh3.ggpht.com/p/AC9h4nocdLw2yKw4GwkPG6fGWgwmiEvVa1vZbkLtxV9Jdwl0JtJ33HycjC0yqgAqLo6IYDHY5MbvKcKV1dKWzvrq6u20IBtlARyWzmxdvqRRzXij6L44WYArMGVYCAIzhM_8FEl1Ntfd=s1024,"Kp. areman, RT.05/RW.5, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451","sore, santai, bebek, danau, sabtu, rekreasi, pagi, anak, bakso, pedagang",https://www.google.com/maps/place/Bangor+Betta+Pedongkelan/data=!4m7!3m6!1s0x2e69ede3b598d66b:0x7b2bf31d0526d02e!8m2!3d-6.3488735!4d106.8561323!16s%2Fg%2F11hzpkj_gx!19sChIJa9aYtePtaS4RLtAmBR3zK3s?authuser=0&hl=id&rclk=1,"-6.3488735, 106.8561323"
beach_0985,Pantai Doro Dayeuh Cipamingkis Jonggol,-,30,4.7,https://lh3.ggpht.com/p/AC9h4noVm1VCOrsFENRQnvfiqcyLLvIqQo1bo7ZLaw_cDDtD8r-VVccGX4QXnwsyIOIe08liubtlp-lURHjX1AhMamHJMNuIrommEUDXVUZ3bxHwWUT5DAXLTgfvPKsFdNDeZ8zgzB6afw=s1024,"Jl. Kp. Dayeuh No.1, Sukanegara, Kec. Jonggol, Kabupaten Bogor, Jawa Barat 16830","sungai, air mengalir, kebersihan, bermain, motor, pemandangan, parkir",https://www.google.com/maps/place/Pantai+Doro+Dayeuh+Cipamingkis+Jonggol/data=!4m7!3m6!1s0x2e69bdf626fadcc1:0x4d2ec6c3eac84311!8m2!3d-6.5357436!4d107.0346716!16s%2Fg%2F11qnb0sp8_!19sChIJwdz6Jva9aS4REUPI6sPGLk0?authuser=0&hl=id&rclk=1,"-6.5357436, 107.0346716"
beach_0986,Pantai Sakura P Untung Jawa,-,291,4.6,https://lh3.ggpht.com/p/AC9h4no1NssBcY_kH9B7UCR_kEQe0FHZlYJl-lIdtpgrgECgT83xfLkZDSNRe5ApVpkKJ3YvEZ5tFa47ETbkl-2rNPA2WRSCA_XFtQ3Wu4euiOsA_cRtjjhPvk-0k31Q3JZCwSMzcAbLjQ=s1024,"Pulau Untung Jawa, Kec. Kepulauan Seribu Sel., Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","wisata, snorkeling, liburan, kapal, pemandangan, foto, kaki, orang, luas, pecahan",https://www.google.com/maps/place/Pantai+Sakura+P+Untung+Jawa/data=!4m7!3m6!1s0x2e6a055816615b03:0x1f9e015e8abaf003!8m2!3d-5.9772538!4d106.7106358!16s%2Fg%2F11cn8zx98q!19sChIJA1thFlgFai4RA_C6il4Bnh8?authuser=0&hl=id&rclk=1,"-5.9772538, 106.71063579999999"
beach_0987,Pantai Kebon Kalapa,-,434,4.4,https://lh3.ggpht.com/p/AC9h4nrtO4aVxAMuTxlucRTtwEMHpDVKIClHzz_Y_mJ-mhhpTK9-WwDLY8bO4OYLeFLQFNyGpvaiQ3QxpV-86yU6g3z5Gf9bKVwx46HVcCiIFi9r07yElD-wkYNN1bvobpGFskDVbK0q=s1024,"2FV4+W2X, Cisolok, Kec. Cisolok, Kabupaten Sukabumi, Jawa Barat 43366","ombak, pantainya, parkir, pinggir pantai, foto, pemandangan, anak, healing, sewa, pungli",https://www.google.com/maps/place/Pantai+Kebon+Kalapa/data=!4m7!3m6!1s0x2e42834486efa9a1:0xfad50e028ef89b6f!8m2!3d-6.9551498!4d106.455124!16s%2Fg%2F11df0n16s_!19sChIJoanvhkSDQi4Rb5v4jgIO1fo?authuser=0&hl=id&rclk=1,"-6.9551498, 106.455124"
beach_0988,Pantai Sayang Heulang,-,642,4.3,https://lh3.ggpht.com/p/AC9h4nq6juQBWXbp2wyeSLC8WK-56XYpwX3nSg7edlsWwJxqHOCRrby8uLnpKAqL19wmNjciKHG0KvZ8Chi3ByNPCPJlUeJYhZnL_n24OWVatZKine0s11GC1O2o_deWky7MgF8KC2zwmg=s1024,"Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175","ombak, penginapan, selatan, wisata, bermain, kebersihan, batu karang, tiket, bukit, sunrise",https://www.google.com/maps/place/Pantai+Sayang+Heulang/data=!4m7!3m6!1s0x2e661675d01ac171:0x78217cdd3bdc5eac!8m2!3d-7.6677272!4d107.697126!16s%2Fg%2F11c70bdc8f!19sChIJccEa0HUWZi4RrF7cO918IXg?authuser=0&hl=id&rclk=1,"-7.6677272, 107.697126"
beach_0989,Pantai Manalusu,-,194,4.5,https://lh3.ggpht.com/p/AC9h4nqUTQP20rEYOK9nZJu31MZxIX26Fd4eWQElM80T1NOSrK4SZPxPB_Kua8UiPFalBgGi22bN5sw4nI4OBynzSMYgfJUzWuIk7HVNOedbJJ3r5oVQSqzQtLcix5bV5knGPC_Jkgc9=s1024,"Cigadog, Kec. Cikelet, Kabupaten Garut, Jawa Barat","penginapan, bermain, tiket, warga, pemandangan, wisata, ikan bakar, healing, area, warung",https://www.google.com/maps/place/Pantai+Manalusu/data=!4m7!3m6!1s0x2e6622d56e308f6f:0x7c0ec148ed3a8cd7!8m2!3d-7.5883333!4d107.6225!16s%2Fg%2F11c5336k9z!19sChIJb48wbtUiZi4R14w67UjBDnw?authuser=0&hl=id&rclk=1,"-7.5883332999999995, 107.62249999999999"
beach_0990,Pantai Ciparanti,-,267,4.4,https://lh3.ggpht.com/p/AC9h4noU4My_0mFki1oIP04IhdJDPdx4iVe5oQOx4V4KoghQ7-Swwf9i8kE_K8fPNCqjBT0mLddI2AJyWFvfU8HiUEOIjcKziUArir8La2rOfPZF2lTKh_1TUPH4XVcJfejkX_5jDzFkQw=s1024,"Ciparanti, Kec. Cimerak, Kabupaten Ciamis, Jawa Barat 46395","ombaknya, jalan raya, perjalanan, pemandangan, selatan, orang, foto, warung, senja, kelapa",https://www.google.com/maps/place/Pantai+Ciparanti/data=!4m7!3m6!1s0x2e65c737fed84fb7:0x27c961f41c01b890!8m2!3d-7.8171357!4d108.409484!16s%2Fg%2F11gcnjh0gt!19sChIJt0_Y_jfHZS4RkLgBHPRhySc?authuser=0&hl=id&rclk=1,"-7.8171357, 108.40948399999999"
beach_0991,Pantai Cibugel,-,68,3.9,https://lh3.ggpht.com/p/AC9h4nrcKog6t94e8CgF9xgZBy_R0WrLKKDsb9fTQuBpHLN1HHj8rJMwuXBFvOx-5HCEgqHj9mXhnZ90TjF3U_uvUDrGfBEXHkoUMMY9zU-J-3NSYXcKwQc4lFXa_JQ1SfBKBXMAgJQOsg=s1024,"Sukahaji Patrol, Sukahaji, Indramayu, Kabupaten Indramayu, Jawa Barat 45257","wisata, seafood",https://www.google.com/maps/place/Pantai+Cibugel/data=!4m7!3m6!1s0x2e694d1c57dcd981:0x8710fb07a386c185!8m2!3d-6.2960385!4d108.0154531!16s%2Fg%2F11cnc5lm58!19sChIJgdncVxxNaS4RhcGGowf7EIc?authuser=0&hl=id&rclk=1,"-6.2960385, 108.0154531"
beach_0992,Pantai Karang Tepas,-,201,4.4,https://lh3.ggpht.com/p/AC9h4nq8UFI8b5-5o8dpklu2RftOaCYuD2hOQQdm-S_0nRhHLw23IjBzw5811hP-YTxg9UTxBC-_sxO_ktqmK5n6nwx3diGUSu1AuihZOGdyrrUrHbxI6jO261QpJvBxrzPXT6Zz840j=s1024,"Purbayani, Kec. Caringin, Kabupaten Garut, Jawa Barat 44166","pemandangan, ombak, wisata, seafood, botol, batu karang, ikan bakar, warung, surut, pengalaman",https://www.google.com/maps/place/Pantai+Karang+Tepas/data=!4m7!3m6!1s0x2e66258a38a6f6e1:0x9c3e144f152745bb!8m2!3d-7.5375471!4d107.4814247!16s%2Fg%2F11f32zpt__!19sChIJ4famOIolZi4Ru0UnFU8UPpw?authuser=0&hl=id&rclk=1,"-7.537547099999999, 107.48142469999999"
beach_0993,Pantai Tirtamaya,-,2738,4.2,https://lh3.ggpht.com/p/AC9h4no63boXKft3sxQsomdgJOO--7JI3FtUgO8HzTVVTTdouIdWvswCIlSCFxSgInU5NJ_AwwmMSquBfsV5sg9AJPH7nU-8bG209TrVlBoGMuhxJYuLAzOXMfAeJCBiBGyJsPha8dNf=s1024,"HCRG+W9J, Juntikedokan, Kec. Juntinyuat, Kabupaten Indramayu, Jawa Barat 45282","liburan, kebersihan, pasir, ombak, bermain, santai, fasilitas, panas, destinasi wisata, nyaman",https://www.google.com/maps/place/Pantai+Tirtamaya/data=!4m7!3m6!1s0x2e6ec00041c66af7:0x5b3b415b55a94ac1!8m2!3d-6.4076688!4d108.4258828!16s%2Fg%2F11c5bht5ln!19sChIJ92rGQQDAbi4RwUqpVVtBO1s?authuser=0&hl=id&rclk=1,"-6.4076688, 108.4258828"
beach_0994,Pantai Pasir Putih PIK2,-,2841,4.2,https://lh3.ggpht.com/p/AC9h4nrn-8y5gfxQKKzhC2ZU41T3lvB-tdjE6ryXo2tF1pVPLWRrrJ2pRfc5hRI62pj9nHIpJoUYhcpZHzLsiO2TN8hwP1sbnY2D68Te8rA17biddVBCfIybqRcBGs5C3ebuRhcglHqKHg=s1024,"Kota Tangerang, Banten","pasirnya, motor, area, foodcourt, macet, satpam, fasilitas, e money, ppkm, magrib",https://www.google.com/maps/place/Pantai+Pasir+Putih+PIK2/data=!4m7!3m6!1s0x2e6a03d2ab6c60bd:0xec52cbac35c458d5!8m2!3d-6.0745483!4d106.7172717!16s%2Fg%2F11kbr34gcs!19sChIJvWBsq9IDai4R1VjENazLUuw?authuser=0&hl=id&rclk=1,"-6.0745483, 106.7172717"
beach_0995,Pantai Muaragatah,-,213,4.4,https://lh3.ggpht.com/p/AC9h4nprcVHEhU5ZLeZI8SjhPWKP63jWfE8HKzMIp6VrRIOyVqu3kwds5st0BZ6TLfDd0eHDLvKFGJIrxNoyCqVKCG24I_6BxbaentfGZELKuzsZNnGB6tk6Ly1VxKi1hmzsPj8tUXg=s1024,"Kertamukti, Kec. Cimerak, Kabupaten Ciamis, Jawa Barat 46395","wisata, selatan, foto, liburan, kapal, pelelangan, rekreasi, pemerintah",https://www.google.com/maps/place/Pantai+Muaragatah/data=!4m7!3m6!1s0x2e65c6ce967f5891:0xbbddc206a559575a!8m2!3d-7.8152869!4d108.3650747!16s%2Fg%2F11cn8s_f5n!19sChIJkVh_ls7GZS4RWldZpQbC3bs?authuser=0&hl=id&rclk=1,"-7.815286899999999, 108.3650747"
beach_0996,Pantai Kejawanan Kota Cirebon,Naik prahu wisata bersama. Bangkit wisata laut di jamin tidak kecewa,5033,4.1,https://lh3.ggpht.com/p/AC9h4nppijPMpKm2JaPxVqFohQVDp3vXx2tPnoR00ow5H6G8_u85sfP3GuAyHBSKFfmBjPuo9l-c2RElrUx2nKkZVlkJ2gMgKurLeSeNLrIgO-UfXZfRhK82gA_aW7OJvIfsClCWXgXyTQ=s1024,"7H8P+V6W, Jl raya kali jaga kejawanan, Jl. Pelabuhan Perikanan, Pegambiran, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45112","kebersihan, sunrise, kapal, perahu karet, keliling, fasilitas, pungli, ubur ubur, mangrove, barramundi",https://www.google.com/maps/place/Pantai+Kejawanan+Kota+Cirebon/data=!4m7!3m6!1s0x2e6f1d644fadef95:0x8a0e2fb918b655bd!8m2!3d-6.733613!4d108.585791!16s%2Fg%2F11dyj4m6y!19sChIJle-tT2Qdby4RvVW2GLkvDoo?authuser=0&hl=id&rclk=1,"-6.733613, 108.585791"
beach_0997,Wisata Pantai Papim,-,264,4.3,https://lh3.ggpht.com/p/AC9h4np3CRO0miZFJduJq8SDBplHZtP5HXuHyeJt4g6J4HtWw16vhb7tHqUwwOtFccKbLBHv0HRexxZGW5VR9n7H17yjfnYg5WUDAV63grgw_CJXtvAgChRTmowwnM8TdLtc-Ht60mhT6w=s1024,"58Q4+R42, Kalapagenep, Kec. Cikalong, Kabupaten Tasikmalaya, Jawa Barat 46195","ombak, liburan, hati, sejuk, bola, pemandangan, panas, parkir, anak",https://www.google.com/maps/place/Wisata+Pantai+Papim/data=!4m7!3m6!1s0x2e65c47585825d15:0xc8db2beaf79697e8!8m2!3d-7.8104795!4d108.3052747!16s%2Fg%2F11c4542jqb!19sChIJFV2ChXXEZS4R6JeW9-or28g?authuser=0&hl=id&rclk=1,"-7.8104795, 108.3052747"
beach_0999,Pantai Muara Bungin Bekasi,-,129,4.5,https://lh3.ggpht.com/p/AC9h4noZFt-vVCwLVY4O5FZFIKWuMTKeLKHi9L8l00L5TIlKjLccxhdpbbMrmxBmysjEYfyFPEckW6HRC7D7klQftk5awBc9xL6m5QAQkfxqN_y9COOtxF4TGlArlU0JARoefPxZLtGl=s1024,"3399+2VG Muarabungin, Pantai Bakti, Kec. Muara Gembong, Kabupaten Bekasi, Jawa Barat 17730","pantainya, utara, area, santai, istirahat, batu, tiket, harganya",https://www.google.com/maps/place/Pantai+Muara+Bungin+Bekasi/data=!4m7!3m6!1s0x2e6a3b649136493b:0xf1703a180745023c!8m2!3d-5.932438!4d107.0696972!16s%2Fg%2F11gj0ys54p!19sChIJO0k2kWQ7ai4RPAJFBxg6cPE?authuser=0&hl=id&rclk=1,"-5.932437999999999, 107.0696972"
beach_1000,Pantai Cilegok Girimukti,-,71,4.6,https://lh3.ggpht.com/p/AC9h4nqTXG38_uVZXhqxJQqC5q6Z4anesnJHN7ogK1XIWBppgh5zgh-g9-fXzKaO_YM2jqYU0KTELHHEmBQVcSbjewlvm3SqGL5i8mr6-S0bOH87B-uynF5Z5H4vpfoNJCg63aQyHfw14Q=s1024,"VFQM+M8V, Jl. Geopark Pelabuhan Ratu, Girimukti, Kec. Ciemas, Kabupaten Sukabumi, Jawa Barat 43177","pantainya, toilet, ombaknya, biaya, taman bumi, arah, fasilitas, parkir",https://www.google.com/maps/place/Pantai+Cilegok+Girimukti/data=!4m7!3m6!1s0x2e429fab6df7d41b:0xcd7d3e6909da5a03!8m2!3d-7.1107659!4d106.4832996!16s%2Fg%2F11hmggn34p!19sChIJG9T3baufQi4RA1raCWk-fc0?authuser=0&hl=id&rclk=1,"-7.1107659, 106.4832996"
beach_1001,Pantai Karang Nini,-,504,4.3,https://lh3.ggpht.com/p/AC9h4noqhv6Nho_F5ReSn50neSBsugve0LIuZtuSNVZs1X8HGFXyexZ-6yjX9GutMPhnnWeFqAZoUChwtbe_pp6INnX6U09Gq4imo7dcnBfeZSXbKcp9uuHmLoRUWKSbFy-NNGCgEJd3=s1024,"Emplak, Kecamatan Kalipucang, Emplak, Kec. Kalipucang, Kab. Pangandaran, Jawa Barat 46397","pantainya, ombak, hutan, tiket, orang, toilet, bukit, dr, offroad, rindang",https://www.google.com/maps/place/Pantai+Karang+Nini/data=!4m7!3m6!1s0x2e659f31bfa11405:0x42debc1fd19f3b2!8m2!3d-7.6825886!4d108.7346245!16s%2Fg%2F11btxcwjyn!19sChIJBRShvzGfZS4RsvMZ_cHrLQQ?authuser=0&hl=id&rclk=1,"-7.6825886, 108.7346245"
beach_1002,PUNCAK GUHA,Tempat Wisata & Rekreasi,2930,4.5,https://lh3.ggpht.com/p/AF1QipMhWQCQ_6vNoTpS_3pD52Gc5z3jONNfNK1421os=s1024,"Sinarjaya, Kec. Bungbulang, Kabupaten Garut, Jawa Barat 44165","pemandangan, tebing, tenda, ombak, sunrise, selatan, kelelawar, ranca buaya, pungli, pantai santolo",https://www.google.com/maps/place/PUNCAK+GUHA/data=!4m7!3m6!1s0x2e6625f5a27ede1d:0x47589baec97907c!8m2!3d-7.5362574!4d107.4971417!16s%2Fg%2F11btt9dlpz!19sChIJHd5-ovUlZi4RfJCX7LqJdQQ?authuser=0&hl=id&rclk=1,"-7.536257399999999, 107.4971417"
beach_1003,Pantai Muara Madasari,-,124,4.6,https://lh3.ggpht.com/p/AC9h4nqr3XVnTV3Tksil9BMBQlrzGrUCRR-3SjmurThD0A9P2teSCGvilObsR2c8zK-iIeffKO_w_xM8T2MjjhxTQe_Q9wwgeDmfgr6Qtf4EMoZ2SOqvSnRlo6cIITn3FNJDA-eqtNbCEQ=s1024,"Jl. Pantai Wisata, Masawah, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395","wisata, ombak, muara sungai, daerah, camping, toilet, orang",https://www.google.com/maps/place/Pantai+Muara+Madasari/data=!4m7!3m6!1s0x2e65be956bcbb75b:0xc47f50972324e5e0!8m2!3d-7.7758896!4d108.5029245!16s%2Fg%2F11cs6bn8pn!19sChIJW7fLa5W-ZS4R4OUkI5dQf8Q?authuser=0&hl=id&rclk=1,"-7.775889599999999, 108.50292449999999"
beach_1004,Karang Naya Beach,-,138,4.6,https://lh3.ggpht.com/p/AC9h4nrWh9It_pTeQMCGLxp2_c-fRx1squy2O5AeUYEyfNM7DKuDXwBZiNKkZRwLRT54MxOMeThXV_T6RiRkNwaV6whsKy_gU0ojNLQh_eclfL6x07aO4k_N8uZODoCkvt2PaVDZ9a7-=s1024,"Cikakak, Kec. Cikakak, Kabupaten Sukabumi, Jawa Barat 43365","ombak, liburan, bermain, selancar, cuaca, sewa, kopi, harga",https://www.google.com/maps/place/Karang+Naya+Beach/data=!4m7!3m6!1s0x2e4283010b56fdcd:0x731885e6aa3fad44!8m2!3d-6.9639838!4d106.5093931!16s%2Fg%2F11ghtcyxbx!19sChIJzf1WCwGDQi4RRK0_quaFGHM?authuser=0&hl=id&rclk=1,"-6.963983799999999, 106.5093931"
beach_1005,Taman Wisata Pasir Putih,"Taman Wisata Pasir Putih Sawangan Depok.
Kolam Renang Dewasa dan Anak
Kolam Renang Playground
Playground Anak
Outbound Anak
Guest House
Gazeboo
Gathering Hall
Multi-function Hall",5186,4.3,https://lh3.ggpht.com/p/AF1QipO4aXItrHPL8Hn4wWQyRDO8YfdVYSy6EpOMsoK7=s1024,"Jl. Garuda Raya No.1, RT.01/RW.07, Pasir Putih, Kec. Sawangan, Kota Depok, Jawa Barat 16519","kolam, kebersihan, standar, kaporit, tas, ember, weekday, outbound, nyaman, keramik",https://www.google.com/maps/place/Taman+Wisata+Pasir+Putih/data=!4m7!3m6!1s0x2e69e9a4b53074df:0xa694f89f9e7ef1cb!8m2!3d-6.4330627!4d106.787352!16s%2Fg%2F11b6ggb1x3!19sChIJ33QwtaTpaS4Ry_F-np_4lKY?authuser=0&hl=id&rclk=1,"-6.4330627, 106.787352"
beach_1006,Ujung pantai marunda,-,23,4.4,https://lh3.ggpht.com/p/AC9h4nr0oZDAxh-HFtyy0e3FwE1NKcdGCYiRyCUZhUQi2LFstg1nbToY9X2dARm_LBusR_BE4zbr7NOdadZaBFroh6RN7b1b0vSPO5A2KnQ9HqmAvPNDsG0d1Ifr7xqejGsZ_OnztRvs=s1024,"WX8J+2W, Sagara Makmur, Kabupaten Bekasi, Jawa Barat",liburan,https://www.google.com/maps/place/Ujung+pantai+marunda/data=!4m7!3m6!1s0x2e6a2146503459ed:0x1148f862e79dc806!8m2!3d-6.0849057!4d106.9822659!16s%2Fg%2F11p5zgzjc7!19sChIJ7Vk0UEYhai4RBsid52L4SBE?authuser=0&hl=id&rclk=1,"-6.084905699999999, 106.9822659"
beach_1007,Pantai Karangsong,-,3582,4.2,https://lh3.ggpht.com/p/AC9h4nqW3kqyodY9-W_qaSwIwlwJokV-mnIhMNi0pFPcgc_fXkX0g_kpOu7z8huVJv6XZQjhta1iqxnnzmOimCsN4-CsvHsWaK88FSMbatw5eoXVbyjOU2XlJPhZPGid20DvoMX9ttHmkA=s1024,"M9V9+476, Blok Jl. Wanasari, Karangsong, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat","hutan mangrove, tiket, ombak, panas, nelayan, pinggir pantai, ikan bakar, ekowisata, kesadaran, pembuatan kapal",https://www.google.com/maps/place/Pantai+Karangsong/data=!4m7!3m6!1s0x2e6ebc4872ce9051:0x488988f64087588f!8m2!3d-6.3057331!4d108.3685935!16s%2Fg%2F11cl_4gwlb!19sChIJUZDOcki8bi4Rj1iHQPaIiUg?authuser=0&hl=id&rclk=1,"-6.305733099999999, 108.36859349999999"
beach_1008,Pantai KARANG POTONG,Dek observasi tepi laut dengan papan petunjuk terang dan pagar bercat yang digunakan sebagai latar foto.,1934,4.4,https://lh3.ggpht.com/p/AC9h4nplXg1UImZAebZ-qOTcRuGP8ca_NapD1wKkyO4hyKU5Lf1Jv7jjfnL0LimDKO33H52fJuWDQlJXzYZ1bSE7AsHyPjqe20QFRCfTJgz28scqELPGuJKOs-0-rCaTcFRl-PCAW3s=s1024,"G5J9+26J, Saganten, Kec. Sindangbarang, Kabupaten Cianjur, Jawa Barat 43272","panas, pemandangan, perjalanan, selatan, area, ombak, motor, gersang, hati, topi",https://www.google.com/maps/place/Pantai+KARANG+POTONG/data=!4m7!3m6!1s0x2e67d643beef048b:0x660fd4a39d904507!8m2!3d-7.4699067!4d107.168027!16s%2Fg%2F11gds4h4c5!19sChIJiwTvvkPWZy4RB0WQnaPUD2Y?authuser=0&hl=id&rclk=1,"-7.469906699999999, 107.168027"
beach_1009,Wisata Pantai cemara cipanglay,Wisata pantai cemara cipanglay,25,4.4,https://lh3.ggpht.com/p/AC9h4np2CAyxJ0S8ZsIYtrurrxssQLG3WMtGt0i9BLeb2gmrHpoUKlGKSRb2wlbwF60JZ4MTenu8JGDTvcYSVyIoBKDRfOh9GBmSJvWx7H0um1kVhMN58uPXMLhA5fzMls5c-wKBX34V=s1024,"Cidamar, Kec. Cidaun, Kabupaten Cianjur, Jawa Barat 43275",pungli,https://www.google.com/maps/place/Wisata+Pantai+cemara+cipanglay/data=!4m7!3m6!1s0x2e662b742bcbc807:0x99a00dd8fafc474d!8m2!3d-7.4914737!4d107.3671431!16s%2Fg%2F11kk67019q!19sChIJB8jLK3QrZi4RTUf8-tgNoJk?authuser=0&hl=id&rclk=1,"-7.491473699999999, 107.36714309999999"
beach_1011,Pantai cijeruk,-,104,4.5,https://lh3.ggpht.com/p/AC9h4npxiycv95YXNpLdnj8QQnIP5Xhuy49YlmrIjCh1l-Dfzg9nqSWMcthVUhV5-3BmGIOHokeFroFI_ks_dGFOffFNpdxmAhUdC_a-LyXU10qsuj10cHn0olbRWw6s_joZxApN4zf7=s1024,"7RVP+QM7, Muara Sungai Cibabalukan, Unnamed Road, Sagara, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176","motor, pinggir pantai, foto, jujur, penyewaan, siang, daerah, rakit, hutan, jalan kaki",https://www.google.com/maps/place/Pantai+cijeruk/data=!4m7!3m6!1s0x2e66139f068cc947:0x895138b8f73074f4!8m2!3d-7.70558!4d107.8366578!16s%2Fg%2F11n8qv0p6s!19sChIJR8mMBp8TZi4R9HQw97g4UYk?authuser=0&hl=id&rclk=1,"-7.705579999999999, 107.8366578"
beach_1012,Pantai Bodonyorot,-,46,4.4,https://lh3.ggpht.com/p/AC9h4npZIzzBcTEQ4FP5qVVGsBJzf27eTZS-JMFI368KonT9Jv75hPJSkpdEuHELRsI-eGGzmp906bNA8a9okD5l_IzTuPrk-CEQT7wnfT05l68MiwMZ4dhllDbgp7jNP1PQjBhWBZc=s1024,"FG4F+PC9, Unnamed Road, Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165","pemandangan, pantainya",https://www.google.com/maps/place/Pantai+Bodonyorot/data=!4m7!3m6!1s0x2e6625efba7ef039:0x6c09575983771caa!8m2!3d-7.5432001!4d107.5236081!16s%2Fg%2F11h55mpsl5!19sChIJOfB-uu8lZi4Rqhx3g1lXCWw?authuser=0&hl=id&rclk=1,"-7.5432001, 107.52360809999999"
